week_code_filter	week_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w018	Week 18	Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	434	1	2612566	908000	57866	6800
w018	Week 18	Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	11	1	2566656	1103333	21777	4633
w018	Week 18	Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	272	1	2537828	735642	21172	171
w018	Week 18	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	16	1	2431531	1113406	71316	15341
w018	Week 18	Cink, s.r.o.		AR361287976015101952	Google	29	1	2421099	233798	2125	147
w018	Week 18	Ingredientes que Suman		586540488142205	Facebook	9	1	2404991	1071000	8291	1900
w018	Week 18	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	80	1	2378649	957607	5633	875
w018	Week 18	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	38	1	2342463	967750	9151	1387
w018	Week 18	Párbeszéd Magyarországért		AR567356246269624320	Google	9	1	2314935	228910	1273	103
w018	Week 18	ČSSD	ČSSD	111041662264882	Facebook	364	1	2271637	587999	11034	2825
w018	Week 18	Sozialdemokratische Partei Österreich		AR89974685768351744	Google	8	1	2240000	219999	62100	1200
w018	Week 18	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	19	1	2225388	1003412	3390	740
w018	Week 18	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	15	1	2201482	990444	1460	556
w018	Week 18	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	92	1	2167044	881875	4392	1917
w018	Week 18	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	82	1	2076855	665587	19004	4475
w018	Week 18	38 Degrees	38 Degrees	200006375787	Facebook	76	1	2068149	700289	13878	2167
w018	Week 18	Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	127	1	2050035	642792	10492	1610
w018	Week 18	Groen	Groen	84920854319	Facebook	111	1	2000908	736700	8054	1322
w018	Week 18	Start Business Hellas Single Member P.C.		AR513164341793521664	Google	2	1	2000000	200000	60000	1000
w018	Week 18	CDU-Kreisverband Neustadt		AR152876371603881984	Google	2	1	2000000	200000	1000	100
w018	Week 18	Flamesite s.r.o.		AR522320249995919360	Google	171	1	1947896	66323	7069	35
w018	Week 18	Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	60	1	1870940	439000	6340	100
w018	Week 18	RMDSZ	RMDSZ	102601499822802	Facebook	66	1	1861602	505893	2372	347
w018	Week 18	Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	21	1	1810646	699999	14557	2545
w018	Week 18	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	964	1	1692059	382681	37242	1115
w018	Week 18	Partito Democratico		77034286895	Facebook	41	1	1641665	719928	5317	970
w018	Week 18	Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	38	1	1621187	726779	2630	513
w018	Week 18	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	88	1	1588244	582893	10900	1315
w018	Week 18	Kyriakos Mitsotakis		34848567724	Facebook	12	1	1574992	650000	3342	650
w018	Week 18	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	44	1	1548858	440499	5733	400
w018	Week 18	IKEA	IKEA	112961202185776	Facebook	15	1	1538878	671444	4863	1262
w018	Week 18	John Crombez	sp.a	264131406977201	Facebook	21	1	1525562	697938	8284	1683
w018	Week 18	Peter Mertens	PVDA	236485149843971	Facebook	476	1	1503580	518026	18966	2127
w018	Week 18	Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	9	1	1459991	655000	1791	500
w018	Week 18	Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	19	1	1448917	638786	2560	717
w018	Week 18	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	21	1	1433221	573270	4099	900
w018	Week 18	Venstre, Danmarks Liberale Parti		21465928829	Facebook	300	1	1394577	378240	8975	2548
w018	Week 18	Socialdemokratiet		AR237678679797268480	Google	33	1	1392000	122000	7275	645
w018	Week 18	DIE LINKE	DIE LINKE	47694585682	Facebook	69	1	1346458	482340	5852	621
w018	Week 18	Bündnis 90/Die Grünen Baden-Württemberg		AR17917091730423808	Google	134	1	1340000	0	6699	0
w018	Week 18	SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	24	1	1331895	128055	1211	70
w018	Week 18	CIWF France	CIWF France	335868279790722	Facebook	5	1	1299995	600000	16995	4000
w018	Week 18	Демократична България	Демократична България	995342840629890	Facebook	20	1	1273848	453681	2263	225
w018	Week 18	Greenpeace Deutschland		22541752487	Facebook	172	1	1272158	465799	9433	1275
w018	Week 18	PSOE Aragón	PSOE Aragón	170970449608409	Facebook	1665	1	1271834	155864	73239	0
w018	Week 18	LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	39	1	1242048	418475	5177	550
w018	Week 18	Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	14	1	1229986	469000	2301	267
w018	Week 18	Katarina Barley	SPD	1522202731410785	Facebook	105	1	1224895	299000	11195	200
w018	Week 18	Kresťanská únia		AR358916054556082176	Google	3	1	1200000	120000	1050	100
w018	Week 18	NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	3	1	1181340	118134	5211	140
w018	Week 18	Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	25	1	1173614	389238	2018	0
w018	Week 18	Facebook Brussels	Facebook	287739491272583	Facebook	12	1	1170704	519595	10340	2953
w018	Week 18	NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	120	1	1166880	298000	13080	300
w018	Week 18	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	551	1	1157749	299347	16653	237
w018	Week 18	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	5	1	1149997	525000	3747	899
w018	Week 18	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	46	1	1138032	464192	8198	2219
w018	Week 18	David Casa	David Casa	193035580892638	Facebook	44	1	1126300	309424	3879	306
w018	Week 18	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	34	1	1118804	381999	2821	0
w018	Week 18	Plan International Sverige		382243262003	Facebook	198	1	1115625	373501	4569	1383
w018	Week 18	Lara Comi	Lara Comi	155619044465389	Facebook	35	1	1113470	268500	2937	0
w018	Week 18	Avaaz	Avaaz	8340223883	Facebook	9	1	1101993	495333	6405	1475
w018	Week 18	Forza Italia		172265396249029	Facebook	5	1	1100995	420000	6295	1500
w018	Week 18	Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	11	1	1098779	549393	2979	959
w018	Week 18	Europäisches Parlament Österreich		124468054313069	Facebook	35	1	1095048	451362	3709	1352
w018	Week 18	Facebook	Facebook	726281677519881	Facebook	5	1	1093635	546818	5480	1090
w018	Week 18	Campact e.V.	Campact e.V.	82734241364	Facebook	17	1	1092279	446820	8122	2397
w018	Week 18	IG Metall	IG Metall	249296718436	Facebook	12	1	1074274	470714	4374	1100
w018	Week 18	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	71	1	1071069	410778	2947	127
w018	Week 18	TOP 09	TOP 09	90002267161	Facebook	22	1	1070636	416816	1902	468
w018	Week 18	Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	20	1	1067980	369500	3405	375
w018	Week 18	Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	50	1	1043956	360266	5608	743
w018	Week 18	Die Grünen	Die Grünen	21759893033	Facebook	29	1	1037454	367897	7084	1370
w018	Week 18	People's Vote UK	People's Vote	748608695327755	Facebook	18	1	1024982	330999	3450	347
w018	Week 18	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	142	1	1018858	212000	15258	300
w018	Week 18	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	33	1	1017975	377992	6410	1105
w018	Week 18	Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	50	1	1011211	249000	4015	50
w018	Week 18	Bündnis90/ Die Grünen		AR207068276079984640	Google	33	1	1006010	91666	73665	1604
w018	Week 18	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	23	1	1005812	366916	2895	200
w018	Week 18	MasterClass		687589164666184	Facebook	1	1	999999	500000	4449	890
w018	Week 18	Nagy József		128401833854581	Facebook	2	1	999997	399999	997	199
w018	Week 18	Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	65	1	982581	86470	1762	113
w018	Week 18	Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	3	1	974997	474642	1183	236
w018	Week 18	Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	6	1	967661	455476	1273	242
w018	Week 18	Podemos	Unidas Podemos	269212336568846	Facebook	12	1	958956	405129	5983	2565
w018	Week 18	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	145	1	954408	226291	5779	349
w018	Week 18	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	20	1	939149	270833	2608	233
w018	Week 18	Centerpartiet	Centerpartiet	12690894340	Facebook	78	1	936109	317272	8746	2203
w018	Week 18	Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	22	1	935632	372589	2575	700
w018	Week 18	Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	1106	1	935028	142881	42094	0
w018	Week 18	Make.org	Make.org	122037308191612	Facebook	39	1	926859	393526	8123	1428
w018	Week 18	Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	31	1	913615	222527	2358	16
w018	Week 18	Oxfam Novib		115289021825188	Facebook	27	1	913177	376590	11645	3940
w018	Week 18	Ben & Jerry's		147006749798	Facebook	4	1	899997	424999	5747	1299
w018	Week 18	Save the Children Italia		46590675335	Facebook	3	1	899996	399999	1996	700
w018	Week 18	Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	11	1	899989	390000	1416	418
w018	Week 18	Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	28	1	875308	316666	4424	483
w018	Week 18	Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	22	1	870892	268315	2328	169
w018	Week 18	Sylwia Spurek		1967695263556184	Facebook	1	1	857142	428571	996	199
w018	Week 18	Facebook Nordic	Facebook	334318366655425	Facebook	3	1	843054	416527	3857	780
w018	Week 18	Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	3	1	842854	357142	1455	291
w018	Week 18	Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	8	1	838881	334444	2915	694
w018	Week 18	Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	41	1	836812	247811	5741	1320
w018	Week 18	FDP Bremen	FDP Bremen	152934608113175	Facebook	201	1	823823	188822	12702	350
w018	Week 18	Приоритети	БЗНС	1163987410423594	Facebook	53	1	815495	291653	3049	89
w018	Week 18	Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	10	1	806020	363305	1447	499
w018	Week 18	Paweł Bejda	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	587380481330698	Facebook	32	1	786075	205594	1555	244
w018	Week 18	CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	180	1	784182	4999	27540	575
w018	Week 18	EU-kommissionen i Sverige		155824787799	Facebook	18	1	771657	371083	3455	829
w018	Week 18	MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	29	1	766930	274916	2244	238
w018	Week 18	Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	75	1	760046	222527	4792	213
w018	Week 18	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	16	1	757707	346617	8984	2350
w018	Week 18	Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	18	1	755984	244500	1544	0
w018	Week 18	Gestion et Action Libérale		AR201311233196949504	Google	181	1	732563	7777	31984	556
w018	Week 18	Petra Krištúfková	Sme rodina	1061086993931165	Facebook	12	1	731127	271226	1836	322
w018	Week 18	TheArticle	TheArticle	607840469632004	Facebook	8	1	711500	313958	9527	1994
w018	Week 18	Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	4	1	704163	280833	962	446
w018	Week 18	ZDF heute	ZDF	112784955679	Facebook	4	1	701996	300000	5696	1100
w018	Week 18	Best For Britain	Best for Britain	1863944713844924	Facebook	13	1	701994	270000	8035	1735
w018	Week 18	Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	2	1	699998	299999	2310	1155
w018	Week 18	Saco	Saco	133910158381	Facebook	26	1	698397	143657	4107	1013
w018	Week 18	East Midlands Labour	East Midlands Labour Party	1104066886293096	Facebook	58	1	696619	155735	7975	376
w018	Week 18	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	28	1	687407	197428	2264	42
w018	Week 18	Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	9	1	680352	283750	4418	989
w018	Week 18	Evropa společně	Evropa společně	535611970260854	Facebook	16	1	676752	252262	1240	383
w018	Week 18	Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	123	1	675047	212816	4978	267
w018	Week 18	Grüner Fisher Investments		138832469593845	Facebook	70	1	668930	178000	24530	5000
w018	Week 18	Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	27	1	667975	216499	5158	683
w018	Week 18	Fianna Fáil		AR101183107301900288	Google	21	1	666662	62108	930	58
w018	Week 18	Pavel Poc	Poc Pavel	202974613060409	Facebook	16	1	665508	287219	2888	770
w018	Week 18	Declic	Declic	686190454826244	Facebook	3	1	663998	327799	712	163
w018	Week 18	Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	8	1	663492	305000	2742	499
w018	Week 18	FPÖ	FPÖ	169051073236170	Facebook	5	1	655495	261000	6145	1200
w018	Week 18	Petizioni.it		1410474395723679	Facebook	4	1	654996	261000	1696	600
w018	Week 18	Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	13	1	652076	286166	1100	352
w018	Week 18	Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	7	1	651184	239761	1725	476
w018	Week 18	EUpositive.sk		AR348804120993333248	Google	20	1	650000	50000	1450	50
w018	Week 18	Valter Flego	Valter Flego	441675022557503	Facebook	19	1	644316	206666	2062	148
w018	Week 18	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	463	1	637624	155344	7337	1667
w018	Week 18	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	68	1	633961	158296	5947	1397
w018	Week 18	ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	9	1	629994	285000	1087	246
w018	Week 18	GRUNDIG		1508163162762486	Facebook	14	1	626662	287333	1185	248
w018	Week 18	Lizette Risgaard		547601668763372	Facebook	29	1	624629	221361	6037	1444
w018	Week 18	Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	23	1	622786	204869	1616	313
w018	Week 18	Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	32	1	618470	159000	3933	893
w018	Week 18	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	616107	253685	2985	745
w018	Week 18	Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	40	1	604975	124116	2063	0
w018	Week 18	Uppsala kommun	Uppsala kommun	104760926229060	Facebook	54	1	603638	130969	4013	923
w018	Week 18	Alfred Sant	Alfred Sant	537789116260209	Facebook	32	1	601709	226595	3263	218
w018	Week 18	Elena Gentile	Elena Gentile	1426435657576038	Facebook	24	1	598784	218976	1430	0
w018	Week 18	Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	40	1	593066	200364	2059	37
w018	Week 18	Liberalerna	Liberalerna	132266740623	Facebook	58	1	588470	197018	2300	702
w018	Week 18	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	9	1	587553	258690	738	310
w018	Week 18	Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	35	1	581965	149000	3457	889
w018	Week 18	Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	25	1	579536	207956	2742	202
w018	Week 18	George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	19	1	579006	206851	2063	133
w018	Week 18	Achille Variati	Achille Variati	478212418874107	Facebook	16	1	574632	179628	2094	241
w018	Week 18	Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	8	1	570352	233392	788	184
w018	Week 18	Μιχαλίτσης Κωνσταντίνος	Μιχαλιτσης Κωνσταντινος 	760837734005868	Facebook	4	1	568894	228779	198	0
w018	Week 18	Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	187	1	562078	135550	9163	511
w018	Week 18	European People’s Party		AR308399267695820800	Google	29	1	559999	30000	5050	400
w018	Week 18	Bana Tibor	Országgyűlés Hivatala Jobbik Frakció	184890488198962	Facebook	11	1	551275	217179	596	276
w018	Week 18	WWF UK		311627208673	Facebook	11	1	550903	249545	2592	673
w018	Week 18	Jan Zahradil		400970967000022	Facebook	2	1	549998	210000	2137	427
w018	Week 18	GroenLinks	GroenLinks	175740570505	Facebook	13	1	544773	180190	4063	1000
w018	Week 18	Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości 	612725748801524	Facebook	34	1	543820	229343	1379	347
w018	Week 18	D66	D66	52985377549	Facebook	14	1	537071	191331	2521	484
w018	Week 18	CD&V	CD&V	52997544531	Facebook	35	1	536998	175252	4056	616
w018	Week 18	McCabe 4 Mayor	John Mccabe	564061654107377	Facebook	237	1	535159	99878	27240	109
w018	Week 18	Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	15	1	535147	160079	835	162
w018	Week 18	Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	19	1	534886	153342	5077	1887
w018	Week 18	Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	80	1	530489	203055	3369	300
w018	Week 18	Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	33	1	530310	177333	2651	100
w018	Week 18	Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	23	1	527748	182646	1244	38
w018	Week 18	Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	40	1	519141	113000	2501	0
w018	Week 18	Partito Democratico		AR254356072167374848	Google	26	1	518869	40833	124357	2313
w018	Week 18	Mon Homéo Mon Choix		1643185362449069	Facebook	28	1	512787	201004	4694	994
w018	Week 18	Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	11	1	508263	148636	2098	422
w018	Week 18	Roberto Rosso		1735684256653359	Facebook	6	1	504994	221000	3094	900
w018	Week 18	Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	75	1	504218	164424	3509	655
w018	Week 18	Guardian Weekly		64525551258	Facebook	29	1	500150	167795	2342	418
w018	Week 18	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	1	1	499999	200000	499	100
w018	Week 18	Departamentul pentru Muncă și Justiție Socială	Partidul Social Democrat	1975738806067717	Facebook	1	1	499999	200000	209	105
w018	Week 18	Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	1	1	499999	200000	104	21
