advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	d127	2019-05-07	FI	Finland	8	1	12777	3305	168	12
Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	d127	2019-05-07	FI	Finland	12	1	12663	3400	343	0
Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	d127	2019-05-07	FI	Finland	8	1	12464	3855	165	11
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	d127	2019-05-07	FI	Finland	3	1	12081	2416	90	0
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	d127	2019-05-07	FI	Finland	9	1	11679	3819	133	11
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	d127	2019-05-07	FI	Finland	4	1	10831	3166	181	0
Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	d127	2019-05-07	FI	Finland	23	1	10487	2643	189	0
Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	d127	2019-05-07	FI	Finland	5	1	9049	2486	112	9
Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	d127	2019-05-07	FI	Finland	3	1	8830	1766	95	16
Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	d127	2019-05-07	FI	Finland	4	1	8332	3166	182	16
Turun kaupunki - Åbo stad - City of Turku	Turun kaupunki - Åbo stad - City of Turku	111390105539312	Facebook	d127	2019-05-07	FI	Finland	1	1	7142	1428	14	0
Janika Takatalo	Takatalo Janika Emmi Kristiina	1380023342235751	Facebook	d127	2019-05-07	FI	Finland	11	1	6635	2345	123	0
Henrik Wickström	Wickström 2019	448116415229902	Facebook	d127	2019-05-07	FI	Finland	13	1	6579	1912	166	0
Teuvo Hatva - eurovaaliehdokas	Maury Aino Maija	948715928850182	Facebook	d127	2019-05-07	FI	Finland	2	1	6545	1909	65	9
Ida-Maria Skytte	Skytte Sofia Ida-Maria	1854582881493142	Facebook	d127	2019-05-07	FI	Finland	1	1	6249	1249	12	0
Mikael Ropo	Ropo Mikael Leo Olavi	286521901512868	Facebook	d127	2019-05-07	FI	Finland	8	1	5818	1293	94	3
GRUNDIG		1508163162762486	Facebook	d127	2019-05-07	FI	Finland	14	1	5619	2498	13	2
Trasek ry	Trasek ry	384673691545854	Facebook	d127	2019-05-07	FI	Finland	1	1	5555	1111	55	11
Martin Norrgård	Martin Norrgårds stödförening	104405313050307	Facebook	d127	2019-05-07	FI	Finland	2	1	4571	914	26	0
Niclas Sjöskog		515822055510688	Facebook	d127	2019-05-07	FI	Finland	1	1	4166	833	8	0
Christoffer Hällfors	Christoffer Hällfors	166764656737212	Facebook	d127	2019-05-07	FI	Finland	5	1	4046	1684	51	0
Niko Eskelinen poliitikko	Eskelinen Niko Olavi	1337176579662419	Facebook	d127	2019-05-07	FI	Finland	5	1	3328	665	65	0
Anna Sirkiä	Anna Sirkiä	115751458577078	Facebook	d127	2019-05-07	FI	Finland	3	1	3249	583	90	0
Finnwatch	Finnwatch	127195574005414	Facebook	d127	2019-05-07	FI	Finland	1	1	2499	500	49	0
Riku Eskelinen	Riku Eskelisen eurovaalien tukiyhdistys Herttoniemen Keskustaseura ry	312837175579728	Facebook	d127	2019-05-07	FI	Finland	3	1	2221	777	32	0
VIKES Viestintä ja kehitys -säätiö	Viestintä ja kehitys -säätiö	381290523932	Facebook	d127	2019-05-07	FI	Finland	3	1	2142	428	42	0
Olli-Pekka Nyberg	NYBERG OLLI-PEKKA	291483185114189	Facebook	d127	2019-05-07	FI	Finland	2	1	1874	749	24	0
SLC		126812894035597	Facebook	d127	2019-05-07	FI	Finland	4	1	1698	339	12	1
Anna Mäkipää	Mäkipää Anna Marjatta	410045932385582	Facebook	d127	2019-05-07	FI	Finland	1	1	1666	333	33	0
Filip Hamro-Drotz	Svenska folkpartiet i Finland - RKP	2251922594829597	Facebook	d127	2019-05-07	FI	Finland	3	1	1570	285	42	0
Catharina von Schoultz - politik - sfp/rkp	Von Schoultz Catharina Gabriella Elisabeth	1745255925752597	Facebook	d127	2019-05-07	FI	Finland	2	1	1533	579	57	9
Food Market Herkku		438441326536699	Facebook	d127	2019-05-07	FI	Finland	1	1	1515	303	30	15
Eurooppanuoret (JEF-Finland)	Eurooppanuoret ry	296668661689	Facebook	d127	2019-05-07	FI	Finland	1	1	1428	714	14	0
Anna Jungner-Nordgren		126206450772264	Facebook	d127	2019-05-07	FI	Finland	1	1	1249	625	12	0
Silja Borgarsdóttir Sandelin	Svenska folkpartiet i Finland - RKP	145265965535213	Facebook	d127	2019-05-07	FI	Finland	2	1	1079	215	21	0
Raul Kajak	Keskustan Leppävaaran paikallisyhdistys ry	355515081868633	Facebook	d127	2019-05-07	FI	Finland	1	1	999	200	19	0
Ilona Toivanen		280794296054480	Facebook	d127	2019-05-07	FI	Finland	1	1	833	166	16	0
Savo-Karjalan vihreät		160515170666877	Facebook	d127	2019-05-07	FI	Finland	2	1	749	125	24	0
Suomen Punainen Risti		116399773126	Facebook	d127	2019-05-07	FI	Finland	7	1	715	256	19	1
Frida Sigfrids	Svenska folkpartiet i Finland - RKP	1506788009337272	Facebook	d127	2019-05-07	FI	Finland	1	1	714	142	14	0
Sean Bergenheim	Svenska folkpartiet i Finland - RKP	266603130709392	Facebook	d127	2019-05-07	FI	Finland	1	1	714	142	14	0
Kokoomusopiskelijat	Kokoomuksen opiskelijaliitto Tuhatkunta	144426382263604	Facebook	d127	2019-05-07	FI	Finland	1	1	624	124	12	0
Sami Säynevirta		364635700968341	Facebook	d127	2019-05-07	FI	Finland	1	1	624	124	12	0
Meribottles		670583893288419	Facebook	d127	2019-05-07	FI	Finland	1	1	589	117	1	0
Eero Heinäluoma		232815610172259	Facebook	d127	2019-05-07	FI	Finland	1	1	555	111	11	0
Janne Ahonen		501634730657746	Facebook	d127	2019-05-07	FI	Finland	1	1	555	277	5	0
Yannick Lahti		1779172592405294	Facebook	d127	2019-05-07	FI	Finland	1	1	499	100	9	0
Irja Sokka Poliitikko		689010728162410	Facebook	d127	2019-05-07	FI	Finland	1	1	454	90	9	0
Björn Bonsdorff	Stödgruppen för Björn Bonsdorff	2225398984364608	Facebook	d127	2019-05-07	FI	Finland	1	1	454	90	9	0
Lauri Kopo	Kopo Lauri Ilmari	815971475448620	Facebook	d127	2019-05-07	FI	Finland	1	1	454	90	9	0
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	d127	2019-05-07	FI	Finland	1	1	454	90	9	0
SSAB AB		145401631365	Facebook	d127	2019-05-07	FI	Finland	6	1	348	63	9	0
Nils Torvalds		343089085765596	Facebook	d127	2019-05-07	FI	Finland	1	1	333	0	33	0
PHJ Jäte on kaunis		1518200821764311	Facebook	d127	2019-05-07	FI	Finland	1	1	277	138	2	0
Svenska Kvinnoförbundet i Sörnäs		186519195132281	Facebook	d127	2019-05-07	FI	Finland	1	1	199	0	19	0
Lena Wiksten, Itsenäisyyspuolue - Självständighetspartiet		786059891464152	Facebook	d127	2019-05-07	FI	Finland	1	1	166	0	16	0
Kaisa Penny		259256970891807	Facebook	d127	2019-05-07	FI	Finland	3	1	154	28	4	0
Talking Europe		316028505828375	Facebook	d127	2019-05-07	FI	Finland	2	1	119	59	0	0
3+1 -ryhmä		1590058981022452	Facebook	d127	2019-05-07	FI	Finland	1	1	111	0	11	0
Stora Enso		106059282770844	Facebook	d127	2019-05-07	FI	Finland	2	1	92	18	0	0
Thomas Snellman		546280822562874	Facebook	d127	2019-05-07	FI	Finland	1	1	90	0	9	0
Heidi Hautala		116940668479201	Facebook	d127	2019-05-07	FI	Finland	1	1	90	0	9	0
MonaLiiku		177925635665772	Facebook	d127	2019-05-07	FI	Finland	1	1	90	0	8	0
Basmah		137973986840264	Facebook	d127	2019-05-07	FI	Finland	20	1	72	15	0	0
Guerilla Films		2024615367629395	Facebook	d127	2019-05-07	FI	Finland	1	1	71	0	7	0
VoteWatch Europe		355087424564148	Facebook	d127	2019-05-07	FI	Finland	3	1	58	26	0	0
Guardian Weekly		64525551258	Facebook	d127	2019-05-07	FI	Finland	4	1	57	11	0	0
SV4IE		2246467545588430	Facebook	d127	2019-05-07	FI	Finland	1	1	10	5	0	0
Odin		548799562209914	Facebook	d127	2019-05-07	FI	Finland	1	1	9	0	0	0
Exponea		437489159794764	Facebook	d127	2019-05-07	FI	Finland	5	1	9	0	0	0
Lime Shop Online		790946694613780	Facebook	d127	2019-05-07	FI	Finland	9	1	8	1	0	0
Tuunes		992176580926495	Facebook	d127	2019-05-07	FI	Finland	5	1	8	2	0	0
Climate-KIC		403370709744295	Facebook	d127	2019-05-07	FI	Finland	1	1	6	3	0	0
YOGA BURN		146316959083110	Facebook	d127	2019-05-07	FI	Finland	3	1	5	1	0	0
EIT InnoEnergy		344038838945608	Facebook	d127	2019-05-07	FI	Finland	4	1	4	1	0	0
Arte		656089814494677	Facebook	d127	2019-05-07	FI	Finland	3	1	4	0	0	0
Routledge Politics, IR and Strategic Studies		59321208735	Facebook	d127	2019-05-07	FI	Finland	1	1	3	0	0	0
THE FIFTH COLLECTION		524624564286273	Facebook	d127	2019-05-07	FI	Finland	1	1	3	0	0	0
Européens Sans Frontières		668031516635463	Facebook	d127	2019-05-07	FI	Finland	6	1	3	1	0	0
S&P Global		112495188784373	Facebook	d127	2019-05-07	FI	Finland	4	1	2	0	0	0
THTC - The Hemp Trading Company		30239959348	Facebook	d127	2019-05-07	FI	Finland	4	1	1	0	0	0
Chug Bottles		1781974005205686	Facebook	d127	2019-05-07	FI	Finland	1	1	1	0	0	0
EU-kommissionen i Sverige		155824787799	Facebook	d127	2019-05-07	FI	Finland	3	1	0	0	0	0
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	d127	2019-05-07	FI	Finland	1	1	0	0	0	0
Plan International Sverige		382243262003	Facebook	d127	2019-05-07	FI	Finland	7	1	0	0	0	0
مفوضية اللاجئين		188842724507690	Facebook	d127	2019-05-07	FI	Finland	1	1	0	0	0	0
Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	d127	2019-05-07	FI	Finland	1	1	0	0	0	0
Human Rights Tattoo		245416135560300	Facebook	d127	2019-05-07	FI	Finland	1	1	0	0	0	0
Sustainability Times		214303005827359	Facebook	d127	2019-05-07	FI	Finland	1	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	d127	2019-05-07	FI	Finland	1	1	0	0	0	0
ETUC		129041250601685	Facebook	d127	2019-05-07	FI	Finland	1	1	0	0	0	0
Eldritch Foundry		333726374024339	Facebook	d127	2019-05-07	FI	Finland	1	1	0	0	0	0
Alpine Garden Society		239451772739772	Facebook	d127	2019-05-07	FI	Finland	1	1	0	0	0	0
Diakonia		42676805259	Facebook	d127	2019-05-07	FI	Finland	1	1	0	0	0	0
FT Content Solutions		1220981994590364	Facebook	d127	2019-05-07	FI	Finland	2	1	0	0	0	0
Schwarzkopf Professional		150101695010185	Facebook	d127	2019-05-07	FI	Finland	1	1	0	0	0	0
Bli nämndeman		2002046333202650	Facebook	d127	2019-05-07	FI	Finland	1	1	0	0	0	0
Intimina		127412964006704	Facebook	d127	2019-05-07	FI	Finland	1	1	0	0	0	0
RSM MBA		110428762358678	Facebook	d127	2019-05-07	FI	Finland	3	1	0	0	0	0
Gentle Dental Clinic Crete		387716078000099	Facebook	d127	2019-05-07	FI	Finland	1	1	0	0	0	0
